"","종목코드","종목명","종가","대비","등락률","EPS","PER","선행 EPS","선행 PER","BPS","PBR","주당배당금","배당수익률"
"2220","041590","플래스크",1060,0,0,NA,NA,NA,NA,736,1.44,0,0
"2221","367000","플래티어",14690,-690,-4.49,621,23.66,NA,NA,5261,2.79,0,0
"2222","075130","플랜티넷",2820,-80,-2.76,424,6.65,NA,NA,4936,0.57,200,7.09
"2223","009810","플레이그램",810,-9,-1.1,NA,NA,NA,NA,577,1.4,0,0
"2224","237820","플레이디",6620,-260,-3.78,231,28.66,NA,NA,5773,1.15,0,0
"2225","023770","플레이위드",6480,-220,-3.28,216,30,NA,NA,3441,1.88,0,0
"2226","300080","플리토",34250,-450,-1.3,NA,NA,NA,NA,3326,10.3,0,0
"2227","032580","피델릭스",1379,-54,-3.77,88,15.67,NA,NA,1226,1.12,0,0
"2228","051380","피씨디렉트",8940,-80,-0.89,1695,5.27,NA,NA,6938,1.29,600,6.71
"2229","241820","피씨엘",11090,-410,-3.57,NA,NA,NA,NA,1391,7.97,0,0
"2230","237750","피앤씨테크",5710,-50,-0.87,531,10.75,NA,NA,10084,0.57,0,0
"2231","024850","피에스엠씨",2655,240,9.94,NA,NA,NA,NA,370,7.18,0,0
"2232","319660","피에스케이",17460,-610,-3.38,2615,6.68,NA,NA,9888,1.77,600,3.44
"2233","031980","피에스케이홀딩스",8980,-220,-2.39,2278,3.94,NA,NA,12142,0.74,400,4.45
"2234","002230","피에스텍",3780,-10,-0.26,361,10.47,NA,NA,8063,0.47,150,3.97
"2235","057880","피에이치씨",1740,0,0,NA,NA,NA,NA,790,2.2,0,0
"2236","043370","피에이치에이",7350,-70,-0.94,1830,4.02,1825,4.03,31445,0.23,180,2.45
"2237","239890","피엔에이치테크",21250,50,0.24,407,52.21,842,25.24,2119,10.03,0,0
"2238","347740","피엔케이피부임상연구센타",3685,140,3.95,246,14.98,NA,NA,2128,1.73,150,4.07
"2239","137400","피엔티",42150,-2850,-6.33,2407,17.51,4059,10.38,8383,5.03,150,0.36
"2240","128660","피제이메탈",3710,-60,-1.59,740,5.01,NA,NA,2364,1.57,150,4.04
"2241","006140","피제이전자",7510,-230,-2.97,552,13.61,NA,NA,7778,0.97,130,1.73
"2242","376180","피코그램",9760,620,6.78,200,48.8,NA,NA,1573,6.2,0,0
"2243","304840","피플바이오",12410,-340,-2.67,NA,NA,NA,NA,1436,8.64,0,0
"2244","062970","피피아이",2945,-15,-0.51,NA,NA,NA,NA,383,7.69,0,0
"2245","087600","픽셀플러스",8530,-360,-4.05,588,14.51,NA,NA,13240,0.64,0,0
"2246","291810","핀텔",8390,-330,-3.78,NA,NA,NA,NA,601,13.96,0,0
"2247","161580","필옵틱스",9740,-20,-0.2,NA,NA,NA,NA,4481,2.17,0,0
"2248","347770","핌스",11330,-120,-1.05,977,11.6,NA,NA,7471,1.52,0,0
"2249","163730","핑거",14090,-670,-4.54,515,27.36,NA,NA,4903,2.87,100,0.71
"2250","417180","핑거스토리",7840,-230,-2.85,NA,NA,NA,NA,NA,NA,0,0
"2251","343510","하나금융16호스팩",2020,0,0,NA,NA,NA,NA,NA,NA,0,0
"2252","388220","하나금융19호스팩",3520,85,2.47,NA,NA,NA,NA,NA,NA,0,0
"2253","400560","하나금융20호스팩",2280,0,0,NA,NA,NA,NA,NA,NA,0,0
"2254","406760","하나금융21호스팩",2165,45,2.12,NA,NA,NA,NA,NA,NA,0,0
"2255","418170","하나금융22호스팩",2100,-5,-0.24,NA,NA,NA,NA,NA,NA,0,0
"2256","427950","하나금융23호스팩",2075,0,0,NA,NA,NA,NA,NA,NA,0,0
"2257","430230","하나금융24호스팩",2070,10,0.49,NA,NA,NA,NA,NA,NA,0,0
"2258","435620","하나금융25호스팩",9740,0,0,NA,NA,NA,NA,NA,NA,0,0
"2259","086790","하나금융지주",45000,-1350,-2.91,11819,3.81,13206,3.41,117363,0.38,3100,6.89
"2260","299030","하나기술",59500,-1400,-2.3,NA,NA,4190,14.2,9454,6.29,0,0
"2261","067310","하나마이크론",10840,-490,-4.32,713,15.2,NA,NA,5390,2.01,0,0
"2262","372290","하나머스트7호스팩",2135,-15,-0.7,NA,NA,NA,NA,NA,NA,0,0
"2263","166090","하나머티리얼즈",36300,-1300,-3.46,3425,10.6,3684,9.85,13167,2.76,600,1.65
"2264","293480","하나제약",15000,-220,-1.45,1679,8.93,1692,8.86,14561,1.03,510,3.4
"2265","039130","하나투어",60600,-900,-1.46,NA,NA,915,66.23,6225,9.73,0,0
"2266","136480","하림",3065,-25,-0.81,126,24.33,NA,NA,2803,1.09,30,0.98
"2267","003380","하림지주",11110,-350,-3.05,4129,2.69,2403,4.62,27945,0.4,100,0.9
"2268","101670","하이드로리튬",20500,550,2.76,NA,NA,NA,NA,1470,13.95,0,0
"2269","365590","하이딥",959,-41,-4.1,NA,NA,98,9.74,NA,NA,0,0
"2270","149980","하이로닉",7240,-230,-3.08,500,14.48,NA,NA,4173,1.73,0,0
"2271","013030","하이록코리아",24600,450,1.86,1515,16.24,3025,8.13,26809,0.92,500,2.03
"2272","352820","하이브",187700,5600,3.08,3625,51.78,5247,35.77,67998,2.76,0,0
"2273","126700","하이비젼시스템",18850,-340,-1.77,3134,6.01,NA,NA,12989,1.45,150,0.8
"2274","106080","하이소닉",5560,0,0,NA,NA,NA,NA,748,7.43,0,0
"2275","071090","하이스틸",4935,-65,-1.3,576,8.57,NA,NA,6894,0.72,40,0.81
"2276","377400","하이제6호스팩",2100,5,0.24,NA,NA,NA,NA,NA,NA,0,0
"2277","400840","하이제7호스팩",2060,-5,-0.24,NA,NA,NA,NA,NA,NA,0,0
"2278","221840","하이즈항공",3615,5,0.14,NA,NA,NA,NA,3536,1.02,0,0
"2279","106190","하이텍팜",13740,-260,-1.86,NA,NA,NA,NA,13244,1.04,50,0.36
"2280","019490","하이트론",2470,0,0,NA,NA,NA,NA,2159,1.14,0,0
"2281","000080","하이트진로",24400,-750,-2.98,1031,23.67,1854,13.16,15657,1.56,800,3.28
"2282","000087","하이트진로2우B",16550,-50,-0.3,NA,NA,NA,NA,NA,NA,850,5.14
"2283","000140","하이트진로홀딩스",10140,-120,-1.17,1529,6.63,NA,NA,23538,0.43,450,4.44
"2284","000145","하이트진로홀딩스우",14070,0,0,NA,NA,NA,NA,NA,NA,500,3.55
"2285","373200","하인크코리아",8270,290,3.63,NA,NA,NA,NA,1872,4.42,0,0
"2286","066130","하츠",7150,20,0.28,666,10.74,NA,NA,7800,0.92,100,1.4
"2287","004590","한국가구",4390,-40,-0.9,1459,3.01,NA,NA,8612,0.51,175,3.99
"2288","036460","한국가스공사",30850,-650,-2.06,11078,2.78,16298,1.89,103337,0.3,2728,8.84
"2289","039340","한국경제TV",5930,-90,-1.5,1152,5.15,NA,NA,7224,0.82,200,3.37
"2290","005430","한국공항",42450,-600,-1.39,1063,39.93,NA,NA,94851,0.45,0,0
"2291","071050","한국금융지주",59800,-1400,-2.29,30208,1.98,12434,4.81,126688,0.47,6150,10.28
"2292","071055","한국금융지주우",45450,-850,-1.84,NA,NA,NA,NA,NA,NA,6212,13.67
"2293","034950","한국기업평가",71900,-100,-0.14,4990,14.41,NA,NA,22458,3.2,3397,4.72
"2294","010040","한국내화",2975,-45,-1.49,182,16.35,NA,NA,7164,0.42,35,1.18
"2295","025540","한국단자",56400,-1100,-1.91,6100,9.25,5329,10.58,81648,0.69,700,1.24
"2296","222980","한국맥널티",5720,30,0.53,182,31.43,NA,NA,3503,1.63,30,0.52
"2297","256840","한국비엔씨",4640,-170,-3.53,NA,NA,NA,NA,952,4.87,0,0
"2298","004090","한국석유",10960,10,0.09,923,11.87,1358,8.07,12581,0.87,110,1
"2299","025550","한국선재",4175,-85,-2,506,8.25,NA,NA,4452,0.94,0,0
"2300","002200","한국수출포장",36800,-250,-0.67,4120,8.93,NA,NA,68809,0.53,700,1.9
"2301","002960","한국쉘석유",235500,-2500,-1.05,22343,10.54,NA,NA,84273,2.79,19000,8.07
"2302","017890","한국알콜",12720,-100,-0.78,2230,5.7,NA,NA,20389,0.62,100,0.79
"2303","000240","한국앤컴퍼니",13430,-150,-1.1,2094,6.41,NA,NA,39349,0.34,600,4.47
"2304","080720","한국유니온제약",6240,0,0,NA,NA,NA,NA,6925,0.9,0,0
"2305","123890","한국자산신탁",3020,20,0.67,878,3.44,901,3.35,6940,0.44,220,7.28
"2306","015760","한국전력",18180,-180,-0.98,NA,NA,NA,NA,99334,0.18,0,0
"2307","063570","한국전자금융",5060,-100,-1.94,306,16.54,NA,NA,5444,0.93,110,2.17
"2308","041460","한국전자인증",5800,-230,-3.81,219,26.48,NA,NA,2339,2.48,70,1.21
"2309","006200","한국전자홀딩스",1153,-52,-4.32,531,2.17,NA,NA,2900,0.4,0,0
"2310","101680","한국정밀기계",1440,0,0,NA,NA,NA,NA,5759,0.25,0,0
"2311","039740","한국정보공학",4010,-130,-3.14,523,7.67,NA,NA,5055,0.79,0,0
"2312","053300","한국정보인증",5850,-200,-3.31,371,15.77,NA,NA,4180,1.4,120,2.05
"2313","025770","한국정보통신",14330,-370,-2.52,295,48.58,NA,NA,6019,2.38,0,0
"2314","409570","한국제10호스팩",2025,0,0,NA,NA,NA,NA,NA,NA,0,0
"2315","436610","한국제11호스팩",2145,35,1.66,NA,NA,NA,NA,NA,NA,0,0
"2316","009540","한국조선해양",85500,700,0.83,NA,NA,7835,10.91,139385,0.61,0,0
"2317","023350","한국종합기술",6670,-130,-1.91,1061,6.29,NA,NA,13678,0.49,100,1.5
"2318","025890","한국주강",3550,-325,-8.39,NA,NA,NA,NA,2518,1.41,0,0
"2319","000970","한국주철관",7240,-40,-0.55,3055,2.37,NA,NA,15753,0.46,400,5.52
"2320","104700","한국철강",7520,-190,-2.46,2435,3.09,NA,NA,18601,0.4,250,3.32
"2321","017960","한국카본",11760,-100,-0.84,334,35.21,1126,10.44,9042,1.3,150,1.28
"2322","023760","한국캐피탈",729,-2,-0.27,170,4.29,NA,NA,1294,0.56,35,4.8
"2323","054040","한국컴퓨터",4585,-75,-1.61,993,4.62,NA,NA,7532,0.61,180,3.93
"2324","161890","한국콜마",41500,-850,-2.01,1565,26.52,3211,12.93,29876,1.39,415,1
"2325","024720","한국콜마홀딩스",16160,-230,-1.4,1181,13.68,NA,NA,31792,0.51,245,1.52
"2326","021650","한국큐빅",3155,-40,-1.25,463,6.81,NA,NA,4584,0.69,70,2.22
"2327","161390","한국타이어앤테크놀로지",38150,-400,-1.04,4901,7.78,5460,6.99,66955,0.57,700,1.83
"2328","053590","한국테크놀로지",334,0,0,NA,NA,NA,NA,137,2.44,0,0
"2329","034830","한국토지신탁",1303,-5,-0.38,611,2.13,227,5.74,4475,0.29,100,7.67
"2330","007280","한국특강",2185,-25,-1.13,691,3.16,NA,NA,2667,0.82,0,0
"2331","032300","한국파마",21350,-550,-2.51,584,36.56,NA,NA,5269,4.05,50,0.23
"2332","037230","한국팩키지",2625,-60,-2.23,NA,NA,NA,NA,2609,1.01,35,1.33
"2333","010100","한국프랜지",2895,-50,-1.7,612,4.73,NA,NA,8412,0.34,90,3.11
"2334","047810","한국항공우주",45750,-650,-1.4,656,69.74,2460,18.6,13023,3.51,200,0.44
"2335","123690","한국화장품",8150,-150,-1.81,NA,NA,NA,NA,1369,5.95,0,0
"2336","003350","한국화장품제조",29650,-900,-2.95,NA,NA,NA,NA,11859,2.5,0,0
"2337","030520","한글과컴퓨터",14360,-690,-4.58,759,18.92,1195,12.01,11567,1.24,0,0
"2338","052600","한네트",6130,-130,-2.08,123,49.84,NA,NA,3029,2.02,100,1.63
"2339","011500","한농화성",10730,-450,-4.03,1288,8.33,NA,NA,9658,1.11,230,2.14
"2340","002390","한독",16530,-280,-1.67,239,69.16,NA,NA,27900,0.59,350,2.12
"2341","256150","한독크린텍",8080,-20,-0.25,569,14.2,NA,NA,6256,1.29,200,2.48
"2342","092460","한라IMS",5740,-10,-0.17,237,24.22,NA,NA,5319,1.08,100,1.74
"2343","053690","한미글로벌",27850,-1250,-4.3,1537,18.12,NA,NA,14014,1.99,450,1.62
"2344","042700","한미반도체",15470,70,0.45,1057,14.64,1049,14.74,3506,4.41,300,1.94
"2345","008930","한미사이언스",32550,-250,-0.76,626,52,NA,NA,10080,3.23,200,0.61
"2346","128940","한미약품",261000,-6000,-2.25,5385,48.47,9263,28.18,64542,4.04,500,0.19
"2347","047080","한빛소프트",3235,-110,-3.29,10,323.5,NA,NA,693,4.67,0,0
"2348","009240","한샘",46400,-750,-1.59,3266,14.21,619,74.94,36438,1.27,1550,3.34
"2349","020000","한섬",26450,-350,-1.31,5214,5.07,5296,4.99,56341,0.47,600,2.27
"2350","003680","한성기업",5850,-90,-1.52,NA,NA,NA,NA,7888,0.74,0,0
"2351","105630","한세실업",17370,-230,-1.31,1716,10.12,2752,6.31,11835,1.47,500,2.88
"2352","069640","한세엠케이",2705,-40,-1.46,NA,NA,NA,NA,4295,0.63,0,0
"2353","016450","한세예스24홀딩스",4995,-15,-0.3,1026,4.87,NA,NA,12066,0.41,250,5.01
"2354","010420","한솔PNS",1624,-16,-0.98,169,9.61,NA,NA,2273,0.71,25,1.54
"2355","009180","한솔로지스틱스",2970,-60,-1.98,855,3.47,NA,NA,2859,1.04,60,2.02
"2356","114810","한솔아이원스",7540,-100,-1.31,1158,6.51,NA,NA,5407,1.39,0,0
"2357","070590","한솔인티큐브",1928,-70,-3.5,24,80.33,NA,NA,1931,1,0,0
"2358","213500","한솔제지",12570,-70,-0.55,575,21.86,3625,3.47,28568,0.44,600,4.77
"2359","014680","한솔케미칼",207500,-3000,-1.43,13332,15.56,16059,12.92,61936,3.35,2100,1.01
"2360","004710","한솔테크닉스",5920,-90,-1.5,NA,NA,NA,NA,8848,0.67,0,0
"2361","004150","한솔홀딩스",3500,-15,-0.43,514,6.81,1258,2.78,12394,0.28,120,3.43
"2362","025750","한솔홈데코",1136,-10,-0.87,68,16.71,NA,NA,1984,0.57,20,1.76
"2363","226440","한송네오텍",1530,0,0,NA,NA,NA,NA,710,2.15,0,0
"2364","042520","한스바이오메드",12420,220,1.8,NA,NA,1049,11.84,4440,2.8,0,0
"2365","004960","한신공영",8880,-270,-2.95,4187,2.12,4392,2.02,58000,0.15,350,3.94
"2366","011700","한신기계",6300,-140,-2.17,133,47.37,NA,NA,2791,2.26,45,0.71
"2367","078350","한양디지텍",12590,-510,-3.89,1693,7.44,NA,NA,5630,2.24,0,0
"2368","045100","한양이엔지",15050,-100,-0.66,2635,5.71,NA,NA,23732,0.63,550,3.65
"2369","001750","한양증권",9100,-90,-0.98,6206,1.47,NA,NA,32750,0.28,900,9.89
"2370","001755","한양증권우",13240,-160,-1.19,NA,NA,NA,NA,NA,NA,950,7.18
"2371","018880","한온시스템",9150,-50,-0.54,578,15.83,573,15.97,4391,2.08,360,3.93
"2372","009420","한올바이오파마",15830,-480,-2.94,174,90.98,156,101.26,3193,4.96,0,0
"2373","014130","한익스프레스",5060,-110,-2.13,240,21.08,NA,NA,5978,0.85,0,0
"2374","024740","한일단조",2585,-45,-1.71,NA,NA,NA,NA,3353,0.77,0,0
"2375","005860","한일사료",5420,220,4.23,183,29.62,NA,NA,1751,3.1,25,0.46
"2376","300720","한일시멘트",12240,-450,-3.55,1179,10.38,1635,7.49,20557,0.6,540,4.41
"2377","123840","한일진공",486,-21,-4.14,NA,NA,NA,NA,1262,0.39,0,0
"2378","002220","한일철강",3215,-65,-1.98,1055,3.05,NA,NA,7201,0.45,50,1.56
"2379","006390","한일현대시멘트",18200,-700,-3.7,2310,7.88,NA,NA,18240,1,1200,6.59
"2380","003300","한일홀딩스",11060,-20,-0.18,1462,7.56,NA,NA,44782,0.25,550,4.97
"2381","007770","한일화학",17380,-320,-1.81,6465,2.69,NA,NA,32210,0.54,120,0.69
"2382","051600","한전KPS",33500,-500,-1.47,2193,15.28,2699,12.41,24711,1.36,1199,3.58
"2383","052690","한전기술",63100,-1000,-1.56,432,146.06,786,80.26,13496,4.68,238,0.38
"2384","130660","한전산업",8070,-160,-1.94,264,30.57,NA,NA,2617,3.08,198,2.45
"2385","198940","한주라이트메탈",4360,-175,-3.86,290,15.03,NA,NA,2527,1.73,0,0
"2386","002320","한진",21650,-250,-1.14,10804,2,3919,5.52,84534,0.26,600,2.77
"2387","003480","한진중공업홀딩스",3890,-45,-1.14,NA,NA,NA,NA,12363,0.31,100,2.57
"2388","180640","한진칼",39550,-1050,-2.59,247,160.12,4663,8.48,23786,1.66,0,0
"2389","18064K","한진칼우",31800,-100,-0.31,NA,NA,NA,NA,NA,NA,0,0
"2390","005110","한창",850,-15,-1.73,NA,NA,NA,NA,435,1.95,0,0
"2391","079170","한창산업",9930,-220,-2.17,768,12.93,NA,NA,10891,0.91,190,1.91
"2392","009460","한창제지",1415,-15,-1.05,252,5.62,NA,NA,1819,0.78,20,1.41
"2393","372910","한컴라이프케어",5830,-90,-1.52,196,29.74,NA,NA,4221,1.38,0,0
"2394","054920","한컴위드",5750,-330,-5.43,208,27.64,NA,NA,5512,1.04,0,0
"2395","002680","한탑",1353,122,9.91,NA,NA,NA,NA,1918,0.71,0,0
"2396","000880","한화",27450,-600,-2.14,9781,2.81,14665,1.87,52527,0.52,750,2.73
"2397","00088K","한화3우B",14580,70,0.48,NA,NA,NA,NA,NA,NA,800,5.49
"2398","088350","한화생명",2470,-30,-1.2,1455,1.7,624,3.96,15004,0.16,0,0
"2399","000370","한화손해보험",4175,-25,-0.6,939,4.45,1875,2.23,12157,0.34,0,0
"2400","009830","한화솔루션",41100,-2050,-4.75,3320,12.38,4334,9.48,42563,0.97,0,0
"2401","009835","한화솔루션우",35800,-1000,-2.72,NA,NA,NA,NA,NA,NA,0,0
"2402","272210","한화시스템",12870,-240,-1.83,642,20.05,251,51.22,11885,1.08,160,1.24
"2403","012450","한화에어로스페이스",86600,-1200,-1.37,4989,17.36,6702,12.92,57134,1.52,700,0.81
"2404","000885","한화우",34200,-1000,-2.84,NA,NA,NA,NA,NA,NA,800,2.34
"2405","003530","한화투자증권",3050,-90,-2.87,659,4.63,NA,NA,8572,0.36,200,6.56
"2406","003535","한화투자증권우",6300,-200,-3.08,NA,NA,NA,NA,NA,NA,250,3.97
"2407","386580","한화플러스제2호스팩",2090,-20,-0.95,NA,NA,NA,NA,NA,NA,0,0
"2408","430460","한화플러스제3호스팩",2050,-10,-0.49,NA,NA,NA,NA,NA,NA,0,0
"2409","195870","해성디에스",39900,-500,-1.24,4192,9.52,7488,5.33,17313,2.3,600,1.5
"2410","034810","해성산업",10380,-180,-1.7,2012,5.16,NA,NA,27529,0.38,175,1.69
"2411","03481K","해성산업1우",13310,-330,-2.42,NA,NA,NA,NA,NA,NA,180,1.35
"2412","076610","해성옵틱스",508,15,3.04,NA,NA,NA,NA,434,1.17,0,0
"2413","059270","해성티피씨",6920,240,3.59,NA,NA,129,53.63,3827,1.81,0,0
"2414","101530","해태제과식품",6890,-60,-0.86,NA,NA,NA,NA,9762,0.71,200,2.9
"2415","220180","핸디소프트",4175,-285,-6.39,184,22.69,NA,NA,3228,1.29,0,0
"2416","143210","핸즈코퍼레이션",3135,-25,-0.79,NA,NA,NA,NA,11413,0.27,0,0
"2417","214180","헥토이노베이션",13500,-120,-0.88,1825,7.4,NA,NA,10397,1.3,390,2.89
"2418","234340","헥토파이낸셜",22900,-100,-0.43,2375,9.64,NA,NA,15144,1.51,470,2.05
"2419","084990","헬릭스미스",10790,-320,-2.88,NA,NA,NA,NA,5986,1.8,0,0
"2420","000720","현대건설",38450,-650,-1.66,3625,10.61,4748,8.1,64200,0.6,600,1.56
"2421","267270","현대건설기계",59900,2900,5.09,5953,10.06,6777,8.84,69619,0.86,1200,2
"2422","000725","현대건설우",55700,100,0.18,NA,NA,NA,NA,NA,NA,650,1.17
"2423","170030","현대공업",6900,180,2.68,828,8.33,NA,NA,8334,0.83,132,1.91
"2424","005440","현대그린푸드",6860,-100,-1.44,498,13.78,1076,6.37,20905,0.33,210,3.06
"2425","086280","현대글로비스",160000,-2500,-1.54,20877,7.66,32626,4.9,154732,1.03,3800,2.38
"2426","042670","현대두산인프라코어",9400,40,0.43,5816,1.62,1200,7.83,6945,1.35,0,0
"2427","064350","현대로템",25400,-500,-1.93,609,41.71,1506,16.86,11847,2.14,0,0
"2428","079430","현대리바트",8910,-150,-1.66,671,13.28,NA,NA,24314,0.37,100,1.12
"2429","012330","현대모비스",214000,-1000,-0.47,25645,8.34,33650,6.36,387397,0.55,4000,1.87
"2430","319400","현대무벡스",3305,-140,-4.06,80,41.31,NA,NA,1206,2.74,30,0.91
"2431","010620","현대미포조선",77000,0,0,NA,NA,2657,28.99,54249,1.42,0,0
"2432","048410","현대바이오",26800,200,0.75,NA,NA,NA,NA,1593,16.82,0,0
"2433","052260","현대바이오랜드",12760,-450,-3.41,NA,NA,NA,NA,8357,1.53,70,0.55
"2434","069960","현대백화점",55500,-800,-1.42,8652,6.41,11028,5.03,202283,0.27,1100,1.98
"2435","004560","현대비앤지스틸",12200,-50,-0.41,4595,2.66,NA,NA,32770,0.37,100,0.82
"2436","004565","현대비앤지스틸우",52900,-1100,-2.04,NA,NA,NA,NA,NA,NA,150,0.28
"2437","004310","현대약품",5030,-110,-2.14,NA,NA,NA,NA,3106,1.62,30,0.6
"2438","322000","현대에너지솔루션",49300,-1600,-3.14,NA,NA,8379,5.88,28600,1.72,0,0
"2439","041440","현대에버다임",8820,-310,-3.4,NA,NA,NA,NA,9267,0.95,0,0
"2440","039010","현대에이치티",7980,-200,-2.44,1126,7.09,NA,NA,11584,0.69,350,4.39
"2441","017800","현대엘리베이",28100,-400,-1.4,2771,10.14,NA,NA,27485,1.02,800,2.85
"2442","307950","현대오토에버",116900,-1500,-1.27,2702,43.26,4662,25.08,49874,2.34,700,0.6
"2443","011210","현대위아",53600,-1700,-3.07,2346,22.85,6967,7.69,122356,0.44,700,1.31
"2444","090850","현대이지웰",7190,-150,-2.04,648,11.1,698,10.3,3403,2.11,70,0.97
"2445","267260","현대일렉트릭",40200,1900,4.96,NA,NA,4473,8.99,17954,2.24,0,0
"2446","004020","현대제철",37800,-500,-1.31,11110,3.4,6702,5.64,135836,0.28,1000,2.65
"2447","329180","현대중공업",112800,600,0.53,NA,NA,3584,31.47,63015,1.79,0,0
"2448","005380","현대차",174200,-4000,-2.24,18979,9.18,30186,5.77,289609,0.6,5000,2.87
"2449","005387","현대차2우B",93000,-2500,-2.62,NA,NA,NA,NA,NA,NA,5100,5.48
"2450","005389","현대차3우B",88200,-1300,-1.45,NA,NA,NA,NA,NA,NA,5050,5.73
"2451","005385","현대차우",91900,-1300,-1.39,NA,NA,NA,NA,NA,NA,5050,5.5
"2452","001500","현대차증권",9290,-100,-1.06,3702,2.51,NA,NA,29950,0.31,800,8.61
"2453","011760","현대코퍼레이션",16040,-210,-1.29,3146,5.1,5467,2.93,30061,0.53,600,3.74
"2454","227840","현대코퍼레이션홀딩스",11340,-70,-0.61,1434,7.91,NA,NA,22443,0.51,500,4.41
"2455","126560","현대퓨처넷",3015,10,0.33,846,3.56,NA,NA,6969,0.43,90,2.99
"2456","001450","현대해상",31550,450,1.45,5286,5.97,7021,4.49,63866,0.49,1480,4.69
"2457","057050","현대홈쇼핑",52700,-700,-1.31,8881,5.93,12009,4.39,164432,0.32,2400,4.55
"2458","092300","현우산업",4930,-200,-3.9,NA,NA,NA,NA,4840,1.02,100,2.03
"2459","138360","협진",1378,-47,-3.3,43,32.05,NA,NA,1314,1.05,0,0
"2460","011080","형지I&C",1225,-34,-2.7,NA,NA,NA,NA,775,1.58,0,0
"2461","093240","형지엘리트",1387,-15,-1.07,262,5.29,NA,NA,2200,0.63,0,0
"2462","003010","혜인",7350,-240,-3.16,507,14.5,NA,NA,10380,0.71,130,1.77
"2463","111110","호전실업",8240,-180,-2.14,1517,5.43,NA,NA,13408,0.61,250,3.03
"2464","008770","호텔신라",79500,-1300,-1.61,714,111.34,3441,23.1,15228,5.22,200,0.25
"2465","008775","호텔신라우",61900,-1300,-2.06,NA,NA,NA,NA,NA,NA,250,0.4
"2466","060560","홈센타홀딩스",1249,-22,-1.73,83,15.05,NA,NA,1010,1.24,0,0
"2467","064240","홈캐스트",4340,-40,-0.91,698,6.22,NA,NA,2778,1.56,0,0
"2468","039610","화성밸브",5760,-50,-0.86,229,25.15,NA,NA,7465,0.77,0,0
"2469","002460","화성산업",10550,-170,-1.59,2467,4.28,NA,NA,34410,0.31,1000,9.48
"2470","378850","화승알앤에이",4020,-120,-2.9,300,13.4,NA,NA,3175,1.27,25,0.62
"2471","241590","화승엔터프라이즈",9450,-250,-2.58,NA,NA,1108,8.53,8858,1.07,45,0.48
"2472","006060","화승인더",3940,-60,-1.5,NA,NA,NA,NA,6826,0.58,188,4.77
"2473","013520","화승코퍼레이션",1645,-25,-1.5,NA,NA,NA,NA,3250,0.51,25,1.52
"2474","010690","화신",8850,-120,-1.34,741,11.94,3084,2.87,8760,1.01,70,0.79
"2475","126640","화신정공",1638,-25,-1.5,130,12.6,NA,NA,2789,0.59,30,1.83
"2476","133820","화인베스틸",2205,-20,-0.9,80,27.56,NA,NA,2690,0.82,0,0
"2477","127980","화인써키트",16100,-1840,-10.26,NA,NA,NA,NA,NA,NA,0,0
"2478","061250","화일약품",2280,-50,-2.15,44,51.82,NA,NA,2768,0.82,0,0
"2479","010660","화천기계",3010,-60,-1.95,272,11.07,NA,NA,6354,0.47,10,0.33
"2480","000850","화천기공",32600,0,0,4233,7.7,NA,NA,140159,0.23,1000,3.07
"2481","016580","환인제약",17250,0,0,1746,9.88,987,17.49,20760,0.83,300,1.74
"2482","032560","황금에스티",7720,-220,-2.77,1756,4.4,NA,NA,17464,0.44,200,2.59
"2483","004800","효성",69700,-600,-0.85,22012,3.17,3029,23.01,131860,0.53,6500,9.33
"2484","094280","효성ITX",14140,-130,-0.91,1209,11.7,NA,NA,8676,1.63,750,5.3
"2485","097870","효성오앤비",8840,-90,-1.01,464,19.05,NA,NA,8788,1.01,100,1.13
"2486","298040","효성중공업",69800,1100,1.6,6187,11.28,9846,7.09,100113,0.7,0,0
"2487","298050","효성첨단소재",417500,-8500,-2,56109,7.44,43170,9.67,135183,3.09,10000,2.4
"2488","298020","효성티앤씨",467000,1000,0.21,178503,2.62,37713,12.38,329152,1.42,50000,10.71
"2489","298000","효성화학",156200,2200,1.43,22158,7.05,33959,4.6,157800,0.99,0,0
