"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"1603","138070","신진에스엠","KOSDAQ","금속",2920,-55,-1.85,51109355680
"1604","226330","신테카바이오","KOSDAQ","출판·매체복제",8890,-310,-3.37,120172495240
"1605","418210","신한제10호스팩","KOSDAQ","금융",2080,5,0.24,7612800000
"1606","366330","신한제7호스팩","KOSDAQ","금융",2180,20,0.93,9.919e+09
"1607","393360","신한제8호스팩","KOSDAQ","금융",2135,35,1.67,15692250000
"1608","405640","신한제9호스팩","KOSDAQ","금융",2070,-10,-0.48,9387450000
"1609","056700","신화인터텍","KOSDAQ","IT부품",3050,-65,-2.09,88862027550
"1610","187270","신화콘텍","KOSDAQ","IT부품",5080,-240,-4.51,51530732600
"1611","243840","신흥에스이씨","KOSDAQ","IT부품",46100,-650,-1.39,357884856900
"1612","257720","실리콘투","KOSDAQ","유통",3170,-150,-4.52,190761831780
"1613","222800","심텍","KOSDAQ","반도체",29300,-1350,-4.4,933326389900
"1614","036710","심텍홀딩스","KOSDAQ","IT부품",3445,-85,-2.41,166566249525
"1615","160980","싸이맥스","KOSDAQ","반도체",13830,-350,-2.47,151082280690
"1616","356890","싸이버원","KOSDAQ","소프트웨어",12500,-630,-4.8,59371625000
"1617","217330","싸이토젠","KOSDAQ","기타서비스",17060,-20,-0.12,304838111280
"1618","010280","쌍용정보통신","KOSDAQ","컴퓨터서비스",927,-11,-1.17,59294659518
"1619","208640","썸에이지","KOSDAQ","출판·매체복제",653,-27,-3.97,90923885862
"1620","222420","쎄노텍","KOSDAQ","비금속",1828,-24,-1.3,79591896900
"1621","037760","쎄니트","KOSDAQ","금속",1710,-79,-4.42,57854294910
"1622","099320","쎄트렉아이","KOSDAQ","통신장비",41400,-1950,-4.5,376144129800
"1623","049960","쎌바이오텍","KOSDAQ","제약",13790,-230,-1.64,1.29626e+11
"1624","050890","쏠리드","KOSDAQ","통신장비",6150,-20,-0.32,376513086000
"1625","066790","씨씨에스","KOSDAQ","방송서비스",546,-16,-2.85,30589680576
"1626","222080","씨아이에스","KOSDAQ","기계·장비",10000,-240,-2.34,618468120000
"1627","352480","씨앤씨인터내셔널","KOSDAQ","화학",28500,-800,-2.73,285397318500
"1628","264660","씨앤지하이테크","KOSDAQ","반도체",12250,-140,-1.13,104817639500
"1629","352700","씨앤투스","KOSDAQ","섬유·의류",4250,-45,-1.05,120176820750
"1630","297090","씨에스베어링","KOSDAQ","기계·장비",9440,-100,-1.05,2.5488e+11
"1631","359090","씨엔알리서치","KOSDAQ","기타서비스",1283,-48,-3.61,69727517901
"1632","115530","씨엔플러스","KOSDAQ","IT부품",573,20,3.62,38942799000
"1633","115480","씨유메디칼","KOSDAQ","의료·정밀기기",1369,9,0.66,62596477715
"1634","376290","씨유테크","KOSDAQ","IT부품",4915,-145,-2.87,86786612500
"1635","189330","씨이랩","KOSDAQ","소프트웨어",20550,100,0.49,123860686200
"1636","096530","씨젠","KOSDAQ","제약",26150,-50,-0.19,1365709743100
"1637","900120","씨케이에이치","KOSDAQ","금융",201,-1,-0.5,33336029493
"1638","101240","씨큐브","KOSDAQ","화학",6300,-50,-0.79,63870559200
"1639","060590","씨티씨바이오","KOSDAQ","제약",9360,760,8.84,226334347200
"1640","260930","씨티케이","KOSDAQ","화학",6500,-100,-1.52,125720341500
"1641","013990","아가방컴퍼니","KOSDAQ","유통",3910,-90,-2.25,128590265760
"1642","123860","아나패스","KOSDAQ","반도체",15000,-250,-1.64,175665855000
"1643","025980","아난티","KOSDAQ","숙박·음식",7000,-90,-1.27,606399220000
"1644","058220","아리온","KOSDAQ","통신장비",275,0,0,10717917100
"1645","125210","아모그린텍","KOSDAQ","IT부품",13540,-80,-0.59,223366536600
"1646","357580","아모센스","KOSDAQ","IT부품",14060,30,0.21,157473068560
"1647","052710","아모텍","KOSDAQ","IT부품",30000,-400,-1.32,292302180000
"1648","074430","아미노로직스","KOSDAQ","유통",1873,-57,-2.95,164499678812
"1649","092040","아미코젠","KOSDAQ","음식료·담배",19070,-420,-2.15,376722281560
"1650","083930","아바코","KOSDAQ","기계·장비",14810,-360,-2.37,228263538380
"1651","149950","아바텍","KOSDAQ","IT부품",15180,160,1.07,236921850000
"1652","036010","아비코전자","KOSDAQ","일반전기전자",10820,-370,-3.31,143829545880
"1653","050860","아세아텍","KOSDAQ","기계·장비",2850,-15,-0.52,6.4125e+10
"1654","136410","아셈스","KOSDAQ","화학",11980,-330,-2.68,132008889880
"1655","246720","아스타","KOSDAQ","제약",3835,-90,-2.29,49486935875
"1656","067390","아스트","KOSDAQ","운송장비·부품",4390,-130,-2.88,115698357810
"1657","159010","아스플로","KOSDAQ","기계·장비",11200,100,0.9,149349076800
"1658","127710","아시아경제","KOSDAQ","디지털컨텐츠",1801,-47,-2.54,62862251682
"1659","154030","아시아종묘","KOSDAQ","농업, 임업 및 어업",3960,-65,-1.61,44038522440
"1660","227610","아우딘퓨쳐스","KOSDAQ","화학",1750,-8,-0.46,41434081500
"1661","143160","아이디스","KOSDAQ","통신장비",23800,-700,-2.86,255050082000
"1662","054800","아이디스홀딩스","KOSDAQ","기타서비스",13350,50,0.38,138142542600
"1663","332370","아이디피","KOSDAQ","정보기기",4590,-90,-1.92,60926402340
"1664","339950","아이비김영","KOSDAQ","기타서비스",2430,10,0.41,109220371650
"1665","099190","아이센스","KOSDAQ","의료·정밀기기",32450,0,0,446308798100
"1666","289010","아이스크림에듀","KOSDAQ","출판·매체복제",5150,-110,-2.09,66249790550
"1667","214430","아이쓰리시스템","KOSDAQ","일반전기전자",21450,-250,-1.15,152440002000
"1668","040910","아이씨디","KOSDAQ","반도체",10400,-370,-3.44,187880295200
"1669","368600","아이씨에이치","KOSDAQ","기타제조",9370,1240,15.25,159236263050
"1670","052860","아이앤씨","KOSDAQ","반도체",2785,-55,-1.94,49748048390
"1671","069920","아이에스이커머스","KOSDAQ","유통",3905,-585,-13.03,100851943610
"1672","038880","아이에이","KOSDAQ","반도체",682,-16,-2.29,201032560300
"1673","307180","아이엘사이언스","KOSDAQ","일반전기전자",2935,-90,-2.98,69127996300
"1674","101390","아이엠","KOSDAQ","IT부품",6860,220,3.31,55589804200
"1675","078860","아이오케이","KOSDAQ","오락·문화",412,-8,-1.9,39604106464
"1676","090150","아이윈","KOSDAQ","운송장비·부품",2325,55,2.42,96847189125
"1677","123010","아이윈플러스","KOSDAQ","반도체",2110,-30,-1.4,66368648960
"1678","031310","아이즈비전","KOSDAQ","통신장비",2930,-80,-2.66,51222043180
"1679","185490","아이진","KOSDAQ","기타서비스",5210,-220,-4.05,111902151400
"1680","059100","아이컴포넌트","KOSDAQ","IT부품",7140,-220,-2.99,50485940400
"1681","262840","아이퀘스트","KOSDAQ","소프트웨어",7970,-180,-2.21,78584200000
"1682","175250","아이큐어","KOSDAQ","제약",2485,-105,-4.05,93332544480
"1683","052460","아이크래프트","KOSDAQ","컴퓨터서비스",3730,-310,-7.67,54487601280
"1684","119830","아이텍","KOSDAQ","반도체",9410,-80,-0.84,188894043960
"1685","052770","아이톡시","KOSDAQ","유통",2085,0,0,45940750305
"1686","124500","아이티센","KOSDAQ","컴퓨터서비스",4005,-115,-2.79,79728868665
"1687","372800","아이티아이즈","KOSDAQ","소프트웨어",9990,-300,-2.92,59710130100
"1688","084850","아이티엠반도체","KOSDAQ","반도체",27800,-950,-3.3,630446565200
"1689","114840","아이패밀리에스씨","KOSDAQ","화학",13000,200,1.56,110520124000
"1690","027360","아주IB투자","KOSDAQ","금융",2620,-90,-3.32,316556144720
"1691","032080","아즈텍WB","KOSDAQ","섬유·의류",2030,-25,-1.22,43626788870
"1692","013310","아진산업","KOSDAQ","운송장비·부품",2695,-35,-1.28,104583738490
"1693","059120","아진엑스텍","KOSDAQ","반도체",8760,-120,-1.35,85397700960
"1694","158430","아톤","KOSDAQ","소프트웨어",24400,-850,-3.37,106471278800
"1695","067160","아프리카TV","KOSDAQ","소프트웨어",88800,-1600,-1.77,1020735309600
"1696","001540","안국약품","KOSDAQ","제약",8540,-140,-1.61,111382266800
"1697","053800","안랩","KOSDAQ","소프트웨어",73700,-1800,-2.38,738021113500
"1698","065660","안트로젠","KOSDAQ","유통",21350,-450,-2.06,207764813550
"1699","297570","알로이스","KOSDAQ","통신장비",1802,-37,-2.01,62387434836
"1700","260660","알리코제약","KOSDAQ","제약",6800,-70,-1.02,104223742800
"1701","361570","알비더블유","KOSDAQ","오락·문화",15570,-250,-1.58,149755265010
"1702","131370","알서포트","KOSDAQ","디지털컨텐츠",4490,-125,-2.71,239169202670
"1703","140670","알에스오토메이션","KOSDAQ","IT부품",13230,-10,-0.08,123080542200
"1704","096610","알에프세미","KOSDAQ","반도체",3680,-5,-0.14,40015628160
"1705","061040","알에프텍","KOSDAQ","통신장비",5180,-160,-3,166222361620
"1706","148250","알엔투테크놀로지","KOSDAQ","정보기기",8830,-10,-0.11,67518497870
"1707","347860","알체라","KOSDAQ","소프트웨어",11900,-730,-5.78,256449426800
"1708","196170","알테오젠","KOSDAQ","기타서비스",39000,-2400,-5.8,2009226180000
"1709","123750","알톤스포츠","KOSDAQ","운송장비·부품",4170,-170,-3.92,53152058490
"1710","085810","알티캐스트","KOSDAQ","소프트웨어",2040,137,7.2,60558968760
"1711","117670","알파홀딩스","KOSDAQ","반도체",1339,53,4.12,45438595436
"1712","314140","알피바이오","KOSDAQ","제약",15700,-300,-1.88,136061867700
"1713","291650","압타머사이언스","KOSDAQ","기타서비스",9630,80,0.84,81759913380
"1714","293780","압타바이오","KOSDAQ","기타서비스",10750,30,0.28,239712809500
"1715","196300","애니젠","KOSDAQ","제약",7470,40,0.54,41851093320
"1716","310200","애니플러스","KOSDAQ","오락·문화",4150,70,1.72,181200981050
"1717","179530","애드바이오텍","KOSDAQ","제약",4100,-25,-0.61,37475820400
"1718","900100","애머릿지","KOSDAQ","유통",2395,-25,-1.03,83033069300
"1719","205500","액션스퀘어","KOSDAQ","디지털컨텐츠",3100,0,0,144013779800
"1720","052790","액토즈소프트","KOSDAQ","디지털컨텐츠",9100,-370,-3.91,103108805800
"1721","290740","액트로","KOSDAQ","IT부품",6650,-80,-1.19,66932323150
"1722","238090","앤디포스","KOSDAQ","비금속",5230,-170,-3.15,125411754690
"1723","092600","앤씨앤","KOSDAQ","반도체",2070,100,5.08,51922880190
"1724","129890","앱코","KOSDAQ","정보기기",6050,-250,-3.97,61278526100
"1725","174900","앱클론","KOSDAQ","제약",15710,1560,11.02,240646863990
"1726","255440","야스","KOSDAQ","IT부품",8620,-270,-3.04,112559960000
"1727","030960","양지사","KOSDAQ","출판·매체복제",25600,-400,-1.54,4.09088e+11
"1728","073570","어반리튬","KOSDAQ","기타제조",13220,-120,-0.9,365725469980
"1729","102120","어보브반도체","KOSDAQ","반도체",10580,-120,-1.12,188120366740
"1730","263540","어스앤에어로스페이스","KOSDAQ","운송장비·부품",10880,0,0,22875711360
"1731","238120","얼라인드","KOSDAQ","의료·정밀기기",8160,-110,-1.33,58665895680
"1732","019990","에너토크","KOSDAQ","기계·장비",9710,-180,-1.82,94731614480
"1733","270660","에브리봇","KOSDAQ","일반전기전자",15900,-50,-0.31,193842337800
"1734","038680","에스넷","KOSDAQ","컴퓨터서비스",5550,-130,-2.29,100327072500
"1735","217480","에스디생명공학","KOSDAQ","화학",1465,-35,-2.33,62421689830
"1736","121890","에스디시스템","KOSDAQ","정보기기",739,0,0,9375042680
"1737","097780","에스맥","KOSDAQ","운송장비·부품",1340,-35,-2.55,71890706540
"1738","389500","에스비비테크","KOSDAQ","기계·장비",53500,12200,29.54,330357364000
"1739","042110","에스씨디","KOSDAQ","일반전기전자",2065,-75,-3.5,99800549660
"1740","298060","에스씨엠생명과학","KOSDAQ","제약",9890,-290,-2.85,120051644100
"1741","065420","에스아이리소스","KOSDAQ","광업",522,17,3.37,35535769092
"1742","103230","에스앤더블류","KOSDAQ","기계·장비",2505,0,0,1.8036e+10
"1743","260970","에스앤디","KOSDAQ","음식료·담배",15990,-320,-1.96,64910125800
"1744","101490","에스앤에스텍","KOSDAQ","반도체",28850,-800,-2.7,618874245950
"1745","095910","에스에너지","KOSDAQ","IT부품",3040,-85,-2.72,59293689120
"1746","275630","에스에스알","KOSDAQ","소프트웨어",5610,-30,-0.53,33760918290
"1747","031330","에스에이엠티","KOSDAQ","유통",2830,-10,-0.35,282986039610
"1748","060540","에스에이티","KOSDAQ","통신장비",2320,0,0,60629269920
"1749","351320","에스에이티이엔지","KOSDAQ","IT부품",3405,15,0.44,74964091830
"1750","056190","에스에프에이","KOSDAQ","기계·장비",36450,-350,-0.95,1308874302000
"1751","080000","에스엔유","KOSDAQ","기계·장비",3555,-80,-2.2,122017802850
"1752","214310","에스엘바이오닉스","KOSDAQ","반도체",306,0,0,22516276518
"1753","041510","에스엠","KOSDAQ","오락·문화",121100,-2400,-1.94,2883064151100
"1754","007820","에스엠코어","KOSDAQ","기계·장비",6280,-130,-2.03,125813180880
"1755","109610","에스와이","KOSDAQ","금속",3630,-125,-3.33,177533862000
"1756","306040","에스제이그룹","KOSDAQ","섬유·의류",16720,-190,-1.12,164956644160
"1757","100090","에스케이오션플랜트","KOSDAQ","금속",20000,-750,-3.61,1064700240000
"1758","408920","에스케이증권7호스팩","KOSDAQ","금융",3940,110,2.87,14262800000
"1759","435870","에스케이증권제8호스팩","KOSDAQ","금융",2200,-80,-3.51,8.184e+09
"1760","096630","에스코넥","KOSDAQ","IT부품",1117,25,2.29,74034718671
"1761","069510","에스텍","KOSDAQ","일반전기전자",8530,30,0.35,93062300000
"1762","041910","에스텍파마","KOSDAQ","제약",8900,1540,20.92,105894540700
"1763","234300","에스트래픽","KOSDAQ","소프트웨어",4695,20,0.43,122698810740
"1764","039440","에스티아이","KOSDAQ","반도체",12680,-360,-2.76,200724400000
"1765","098660","에스티오","KOSDAQ","섬유·의류",2585,-45,-1.71,32315022960
"1766","052020","에스티큐브","KOSDAQ","IT부품",16620,-500,-2.92,739799262420
"1767","237690","에스티팜","KOSDAQ","제약",79300,-1100,-1.37,1491535857500
"1768","050760","에스폴리텍","KOSDAQ","화학",2715,-50,-1.81,44348650770
"1769","288620","에스퓨얼셀","KOSDAQ","일반전기전자",21900,-450,-2.01,150547520400
"1770","317830","에스피시스템스","KOSDAQ","기계·장비",9250,50,0.54,84924805000
"1771","058610","에스피지","KOSDAQ","IT부품",18650,180,0.97,413607764000
"1772","043340","에쎈테크","KOSDAQ","기계·장비",944,-25,-2.58,6.7968e+10
"1773","187660","에이디엠코리아","KOSDAQ","기타서비스",2265,-50,-2.16,49459106250
"1774","054630","에이디칩스","KOSDAQ","기타제조",654,9,1.4,52129987494
"1775","200710","에이디테크놀로지","KOSDAQ","반도체",22950,4210,22.47,306022804650
"1776","096690","에이루트","KOSDAQ","정보기기",474,8,1.72,76306391352
"1777","298380","에이비엘바이오","KOSDAQ","제약",20600,-650,-3.06,984437208400
"1778","203400","에이비온","KOSDAQ","기타서비스",6660,-20,-0.3,125509278420
"1779","195990","에이비프로바이오","KOSDAQ","기계·장비",384,-24,-5.88,105096852864
"1780","003800","에이스침대","KOSDAQ","기타제조",34400,-100,-0.29,3.81496e+11
"1781","088800","에이스테크","KOSDAQ","통신장비",5820,-200,-3.32,261469744860
"1782","241840","에이스토리","KOSDAQ","오락·문화",23450,-550,-2.29,223712859300
"1783","312610","에이에프더블류","KOSDAQ","일반전기전자",3280,-85,-2.53,66442592640
"1784","072990","에이치시티","KOSDAQ","기타서비스",8320,-150,-1.77,58835029760
"1785","227100","에이치앤비디자인","KOSDAQ","일반전기전자",3470,-10,-0.29,38214839340
"1786","239610","에이치엘사이언스","KOSDAQ","음식료·담배",22300,-1100,-4.7,120244164500
"1787","353070","에이치엠씨제4호스팩","KOSDAQ","금융",2040,0,0,8792400000
"1788","353060","에이치엠씨제5호스팩","KOSDAQ","금융",2045,0,0,10460175000
"1789","148930","에이치와이티씨","KOSDAQ","IT부품",9370,-190,-1.99,94592145810
"1790","044780","에이치케이","KOSDAQ","기계·장비",2145,-10,-0.46,39694913115
"1791","357230","에이치피오","KOSDAQ","음식료·담배",8310,-180,-2.12,165686109600
"1792","071670","에이테크솔루션","KOSDAQ","기계·장비",12280,-10,-0.08,1.228e+11
"1793","045660","에이텍","KOSDAQ","정보기기",9590,-80,-0.83,79213400000
"1794","224110","에이텍티앤","KOSDAQ","정보기기",11730,-220,-1.84,62638200000
"1795","230980","에이트원","KOSDAQ","출판·매체복제",780,-19,-2.38,58044338820
"1796","021080","에이티넘인베스트","KOSDAQ","금융",2845,-55,-1.9,1.3656e+11
"1797","089530","에이티세미콘","KOSDAQ","반도체",751,-122,-13.97,54281080653
"1798","200470","에이팩트","KOSDAQ","반도체",3650,55,1.53,154621639450
"1799","262260","에이프로","KOSDAQ","일반전기전자",13020,-370,-2.76,188017171860
"1800","109960","에이프로젠 H&G","KOSDAQ","유통",299,-5,-1.64,53429869883
"1801","397030","에이프릴바이오","KOSDAQ","기타서비스",17590,-530,-2.92,185768429750
"1802","089970","에이피티씨","KOSDAQ","기계·장비",11760,-60,-0.51,282011797200
"1803","230240","에치에프알","KOSDAQ","통신장비",33200,300,0.91,447835663200
"1804","230360","에코마케팅","KOSDAQ","기타서비스",13010,-320,-2.4,421108057290
"1805","038870","에코바이오","KOSDAQ","기타서비스",4825,-65,-1.33,56954719775
"1806","101360","에코앤드림","KOSDAQ","화학",28550,-1250,-4.19,303447557800
"1807","128540","에코캡","KOSDAQ","운송장비·부품",4285,-175,-3.92,114368621100
"1808","086520","에코프로","KOSDAQ","금융",237500,-11000,-4.43,5998662187500
